7.642935	1.560569
7.638732	-0.419042
8.058737	-0.824392
7.613296	-0.272117
7.368310	0.256064
7.631208	-0.251604
7.505163	1.276084
7.974692	1.746394
7.757672	1.653116
-6.281292	3.767579
4.327707	1.993337
4.122630	0.675545
4.530908	2.291218
4.357788	1.991867
5.329114	-1.457803
4.427499	2.152301
5.078829	-1.430117
4.356228	-0.414481
-2.068489	9.219241
-2.068489	9.219241
